,ZIPCODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,GROSS_SQUARE_FEET,AGE,TAX_CLASS,BUILDING_CLASS,SALE_PRICE
7445 ,11215 ,2 ,0 ,2880 ,116 ,1 ,13 ,2475000 
7446 ,11215 ,2 ,0 ,3552 ,18 ,1 ,11 ,3246100 
7447 ,11215 ,2 ,0 ,2800 ,116 ,1 ,13 ,2937500 
7448 ,11215 ,2 ,0 ,2688 ,116 ,1 ,13 ,3050000 
7449 ,11215 ,2 ,0 ,3384 ,118 ,1 ,13 ,3495000 
7450 ,11215 ,2 ,0 ,2690 ,118 ,1 ,13 ,2750000 
7451 ,11215 ,2 ,0 ,2220 ,116 ,1 ,11 ,2925000 
7452 ,11215 ,2 ,0 ,2355 ,116 ,1 ,13 ,2250000 
7453 ,11215 ,2 ,0 ,2346 ,116 ,1 ,13 ,2525000 
7454 ,11215 ,2 ,0 ,2400 ,118 ,1 ,13 ,2225000 
7455 ,11215 ,2 ,0 ,2646 ,118 ,1 ,13 ,3300000 
7456 ,11215 ,2 ,0 ,1404 ,118 ,1 ,13 ,3550000 
7457 ,11215 ,2 ,0 ,2040 ,118 ,1 ,13 ,2500000 
7458 ,11215 ,2 ,0 ,2520 ,118 ,1 ,13 ,2550000 
7459 ,11217 ,2 ,0 ,4218 ,97 ,1 ,11 ,3600000 
7460 ,11217 ,2 ,0 ,3800 ,118 ,1 ,13 ,3300000 
7461 ,11215 ,2 ,0 ,3128 ,118 ,1 ,11 ,2300000 
7462 ,11215 ,2 ,0 ,3860 ,118 ,1 ,13 ,3860000 
7463 ,11215 ,2 ,0 ,3150 ,116 ,1 ,11 ,3720000 
7464 ,11215 ,2 ,0 ,2955 ,118 ,1 ,11 ,3650000 
7465 ,11215 ,2 ,0 ,3744 ,116 ,1 ,11 ,3400000 
7466 ,11215 ,2 ,0 ,2295 ,116 ,1 ,13 ,2925000 
7467 ,11215 ,2 ,0 ,2700 ,116 ,1 ,13 ,3250000 
7468 ,11215 ,2 ,0 ,3060 ,116 ,1 ,11 ,3275000 
7469 ,11215 ,2 ,0 ,3000 ,116 ,1 ,14 ,3279000 
7470 ,11215 ,2 ,0 ,3240 ,118 ,1 ,14 ,1500000 
7471 ,11215 ,2 ,0 ,2322 ,116 ,1 ,14 ,2795000 
7472 ,11217 ,3 ,0 ,2982 ,118 ,1 ,15 ,2500000 
7473 ,11217 ,3 ,0 ,2520 ,118 ,1 ,15 ,2450000 
7474 ,11217 ,3 ,0 ,3256 ,31 ,1 ,15 ,2158750 
7475 ,11217 ,3 ,0 ,3256 ,31 ,1 ,15 ,1633333 
7476 ,11217 ,3 ,0 ,3256 ,31 ,1 ,15 ,816666 
7477 ,11217 ,3 ,0 ,3600 ,116 ,1 ,15 ,2900000 
7478 ,11217 ,3 ,0 ,3432 ,31 ,1 ,15 ,4350000 
7479 ,11217 ,3 ,0 ,2704 ,116 ,1 ,15 ,2050000 
7480 ,11217 ,3 ,0 ,4128 ,116 ,1 ,15 ,4100000 
7481 ,11215 ,3 ,0 ,3016 ,116 ,1 ,15 ,1700000 
7482 ,11215 ,3 ,0 ,1920 ,116 ,1 ,15 ,2400000 
7483 ,11215 ,3 ,0 ,3200 ,116 ,1 ,15 ,2056835 
7484 ,11215 ,3 ,0 ,3000 ,118 ,1 ,15 ,2200000 
7485 ,11215 ,3 ,0 ,3850 ,118 ,1 ,15 ,2600000 
7486 ,11215 ,3 ,0 ,3555 ,116 ,1 ,15 ,4400000 
7487 ,11215 ,3 ,0 ,5240 ,116 ,1 ,15 ,5700000 
7488 ,11215 ,3 ,0 ,3368 ,118 ,1 ,15 ,3450000 
7489 ,11215 ,3 ,0 ,3780 ,116 ,1 ,15 ,2850000 
7490 ,11215 ,3 ,0 ,2430 ,107 ,1 ,15 ,2362000 
7491 ,11215 ,3 ,0 ,2295 ,107 ,1 ,15 ,2800000 
7492 ,11215 ,3 ,0 ,2796 ,116 ,1 ,15 ,3252000 
7493 ,11215 ,3 ,0 ,2160 ,97 ,1 ,15 ,1900000 
7494 ,11215 ,3 ,0 ,2750 ,116 ,1 ,15 ,2200000 
7495 ,11217 ,17 ,0 ,16200 ,97 ,2 ,16 ,16000000 
7496 ,11217 ,4 ,0 ,2400 ,87 ,2 ,20 ,2215000 
7497 ,11217 ,4 ,0 ,3025 ,97 ,2 ,18 ,1700000 
7498 ,11217 ,4 ,0 ,3360 ,97 ,2 ,18 ,2950000 
7499 ,11217 ,4 ,0 ,4800 ,97 ,2 ,18 ,3000000 
7500 ,11217 ,4 ,0 ,4200 ,97 ,2 ,18 ,3499000 
